world_rank,university_name,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,international_students,year,continent,female_ratio,male_ratio,lat,lon,cost_of_living,international_ratio,Y1 ,Y2 ,Y3 ,Y4 ,Y5 ,Y6 
125,Aarhus University,Denmark,30.7,69.3,49,64,67,50,23895,13.6,14%,2012,Europe,54,46,56.1672052,10.2026089,870.766,0.14,-0.358475920492223,-0.698178234186972,1.15979455543297,-0.091873473894889,-0.251879414929426,-0.61490478774483
125,University of Florida,United States,46.7,25.9,59.9,50.9,-,50,50095,18.7,9%,2012,North America,54,46,29.6436,-82.3549,748.037,0.09,-0.475427617936757,1.53307890928263,0.744433099580888,0.808526581696441,0.467229840635991,-0.531908067512488
127,Arizona State University,United States,38.2,26.1,39,80.3,28.7,49.9,83236,29.9,9%,2012,North America,50,50,32.2287642,-110.9574232,748.037,0.09,0.338311774963899,0.151928318727364,-1.27636587426035,1.30122893280262,-0.100574320662342,-0.253503116979265
127,Queen Mary University of London,United Kingdom,29,88.8,28.6,83.7,36.6,49.9,14260,14,40%,2012,Europe,52,48,51.5247272,-0.0393103,698.496,0.4,0.311369859725885,-1.54500518155255,-0.736195539847489,-1.162986497506,-0.502489322676379,0.031652964914812
127,University of Southampton,United Kingdom,35.6,78.3,35.5,72.5,39.3,49.9,20925,13.5,29%,2012,Europe,53,47,50.8927363,-1.3946429,698.496,0.29,0.174380886521894,-0.937557299135749,-0.47067027797649,-0.852510497999918,0.035072840720511,0.026532774303283
130,University of Geneva,Switzerland,34.9,97.5,39,65.1,32.7,49.8,15668,15,39%,2012,Europe,61,39,46.1994,6.1451,1296.412,0.39,-0.515028337796087,-3.96859230913312,1.75001024774606,1.27471017849936,0.545593867297862,-0.038143430590126
131,Lancaster University,United Kingdom,32.6,78.6,35.7,75.4,27.5,49.7,11512,14.9,33%,2012,Europe,52,48,54.0097537,-2.7875749,698.496,0.33,0.359418793228613,-1.24353591822641,-0.898486662778338,-0.753639230901207,0.163215729985295,-0.118493009755471
131,Stockholm University,Sweden,25,48.8,36,90.2,26.8,49.7,31715,23.7,8%,2012,Europe,62,38,59.3633336,18.0587943,765.585,0.08,0.478763672420758,-0.903139533489417,-1.29196021195912,0.603533822974481,-0.624984531463945,-0.582573198881688
133,University of Leeds,United Kingdom,44.6,64.8,43.9,57.1,36.4,49.5,27703,14.7,21%,2012,Europe,58,42,53.8038719,-1.5524571,698.496,0.21,0.097551118469094,-0.26716875465645,-0.301471190887928,-0.39403284660241,0.919468052365233,0.047548396983678
134,University of Groningen,Netherlands,32.4,47.3,52.4,62.4,59.9,49.2,24556,25.6,12%,2012,Europe,52,48,53.2196783,6.5625148,800.681,0.12,-0.125485447007627,0.155887345602216,0.553589848710242,0.40049241863713,-0.018527082703364,-0.77234485925284
135,George Washington University,United States,44.2,38.3,33.6,73.2,-,49,20541,12,16%,2012,North America,56,44,38.9044038,-77.0478034,748.037,0.16,-0.196106587055397,0.719833086138487,0.272721734123816,0.497691742689182,-0.768902829798113,0.293164588085313
135,University of Copenhagen,Denmark,37.8,74.8,31.6,72.1,37,49,27545,4.1,19%,2012,Europe,67,33,55.6801502,12.572327,870.766,0.19,0.080918019796257,-1.57514048514319,0.030642738886424,0.09707114040118,0.057986268989236,0.225194628195516
135,University of Virginia,United States,37,26.4,42.2,74.7,34.7,49,23845,10.2,12%,2012,North America,52,48,38.0410576,-78.5054996,748.037,0.12,0.321223042482202,0.334602427981482,-0.929596659526313,1.19913595753655,-0.012792066661817,-0.392557117481956
138,Georgetown University,United States,52.5,29.1,40.4,57.7,-,48,15408,8.5,14%,2012,North America,53,47,38.9089393,-77.0745796,748.037,0.14,-0.274578895252278,1.30464024893189,0.574830429516681,0.779328218638286,0.026665473428008,0.36503473235295
139,University of Vienna,Austria,49.5,86.6,41.2,45.2,25.4,47.9,34651,20.5,25%,2012,Europe,67,33,48.2131302,16.3606865,768.153,0.25,0.13731700861303,-1.23410841025614,0.07707178775466,-0.735617921343572,1.75327672849975,0.427799986442837
140,University of Nottingham,United Kingdom,40.2,72.6,40,57.6,36.7,47.7,30144,15,27%,2012,Europe,54,46,52.9387428,-1.2002957,698.496,0.27,0.277925267102762,-0.566345529248544,-0.214103982045845,-0.680492357659038,0.777480477270559,0.041802722179868
141,University of Iowa,United States,47.7,21.9,42.1,61.3,-,47.6,27526,11.6,11%,2012,North America,52,48,41.665901,-91.5731884,748.037,0.11,-0.177532574423888,1.43452378857137,0.442810358714889,1.01348639378009,-0.198162245144869,0.081191720463643
141,Ecole Normale Superieure de Lyon,France,35.3,58.8,21.4,85.1,25.1,47.6,2218,8,14%,2012,Europe,49,51,45.7297811,4.8265819,800.895,0.14,0.55768994125374,-1.29187930462273,-1.03984249851856,0.487651066118091,-0.400304706504959,0.367112000233085
143,"University of California, Riverside",United States,27.8,30,30.9,89.6,31,47.5,20626,22,12%,2012,North America,51,49,33.9637058,-117.339778,748.037,0.12,0.665533784487713,-0.184826271573046,-1.36253634369933,1.13996079891562,-0.8106293821889,-0.377988962484205
144,Rensselaer Polytechnic Institute,United States,31.7,32.7,40.4,73.6,49,47.4,6671,15,16%,2012,North America,30,70,42.7298459,-73.6795022,748.037,0.16,0.33545324522319,0.377292014253124,-0.372818548436361,0.816529288973899,-0.425995120683008,-0.488613817835133
145,University of East Anglia,United Kingdom,26.5,68.5,26.1,85.6,28,47.3,14992,14.7,28%,2012,Europe,58,42,52.6221571,1.2409136,698.496,0.28,0.706735600677642,-1.17570647442416,-1.19824387193026,-0.39228136935624,-0.534859052380673,-0.09031062547774
146,Newcastle University,United Kingdom,34.2,76.2,28.4,72.2,32.3,47,20174,15.2,29%,2012,Europe,50,50,54.9802324,-1.6145263,698.496,0.29,0.539231669842531,-1.06449035630741,-0.678197592722013,-0.716841480676337,0.064297343532276,0.192006613099656
146,William & Mary,United States,40,19.7,18.9,90.7,27,47,7867,11.8,7%,2012,North America,54,46,37.2717,-76.7134,748.037,0.07,0.717428839007951,0.086194120528376,-1.65098345781815,1.61051340024863,-0.75670949734628,0.455538653571698
148,University of Birmingham,United Kingdom,42.6,70.3,42.6,50.6,36,46.9,25295,16.4,23%,2012,Europe,54,46,52.4510426,-1.9367799,698.496,0.23,0.294760100757752,-0.387637900051611,-0.07644777409555,-0.616663507302964,1.12769596729991,0.044454684694621
149,"Birkbeck, University of London",United Kingdom,25.9,85.3,25.8,80.8,25.1,46.8,9454,17.2,38%,2012,Europe,55,45,51.522,-0.1305,698.496,0.38,0.732505485274792,-1.68056687575673,-1.01844600566982,-0.961668386563836,-0.237852814083134,-0.026126645753906
150,Brandeis University,United States,25.3,40.3,27.3,90.2,33.7,46.7,5495,12.6,22%,2012,North America,55,45,42.3655,-71.2587,748.037,0.22,0.720095286432487,-0.490697772286168,-1.19498569465855,0.755933826825109,-0.962759355717368,-0.303966835420417
151,Chinese University of Hong Kong,Hong Kong,47,69.5,50.2,37.8,36.4,46.6,17916,10.2,22%,2012,Asia,53,47,22.4163,114.2109,836.098,0.22,0.034546427271119,-0.672591378609366,0.726387819521592,0.000469960115205,1.77863732817976,-0.029548655125998
151,Free University of Berlin,Germany,46.3,62.1,48.5,42.5,30.6,46.6,33062,39.3,20%,2012,Europe,58,42,52.4525,13.2897,723.534,0.2,0.276550347400642,-0.1828427401009,-0.025934488288619,-0.192584180991895,1.68507614204849,-0.046645890424175
151,University of Aberdeen,United Kingdom,30.6,84.8,32.2,67.7,44.4,46.6,12938,15.8,33%,2012,Europe,54,46,57.164588,-2.1018535,698.496,0.33,0.414953117903974,-1.04252480997799,-0.09449520454875,-1.16819136315135,-0.038379136495798,-0.01594883226987
154,National Taiwan University,Taiwan,47.8,20.7,58.5,39.2,40,46.2,31891,11.9,7%,2012,Asia,39,61,25.0168284,121.5384692,640.288,0.07,0.32357900938894,1.68052946965581,-0.279261076675195,0.728069139989101,1.60462531451388,-0.497159623923156
154,Yeshiva University,United States,43.6,26.4,27,75.3,-,46.2,6753,5.5,7%,2012,North America,53,47,40.8507,-73.9295,748.037,0.07,0.068901498195224,1.00317386136306,0.133190403124952,0.915305702605237,-1.01338494411513,0.43651006922224
156,University of Exeter,United Kingdom,31.3,73.4,33.3,67.8,35.4,46.1,17755,18.8,28%,2012,Europe,54,46,50.7369302,-3.5364767,698.496,0.28,0.568548694326206,-0.869376825386599,-0.471986837576981,-0.691008209392792,0.161314463333283,-0.091674926681434
157,Erasmus University Rotterdam,Netherlands,28.8,65,27.2,77.4,45,46,20580,18.9,18%,2012,Europe,48,52,51.9228696,4.4874986,800.681,0.18,0.457613265214965,-1.02441427499779,-0.130957586089067,0.010869806296282,-0.609420205467677,-0.018499319848276
157,University of Warwick,United Kingdom,39.7,85.5,44.5,45,31.3,46,18529,16.6,37%,2012,Europe,48,52,52.3793,-1.5615,698.496,0.37,0.387006062230245,-0.882062499007095,0.067123946353676,-1.13244736329746,1.48252055144686,-0.065848586694277
159,Radboud University Nijmegen,Netherlands,27.7,52.3,43.8,65.5,33.1,45.9,17713,13,10%,2012,Europe,58,42,51.8167,5.8653,800.681,0.1,0.520273622607846,-0.654787223267154,-0.286293452107935,0.481730977329976,0.309363689090339,-0.687821907797856
159,University College Dublin,Republic of Ireland,25.2,83.2,23.7,80.5,32.3,45.9,22193,24.5,23%,2012,Europe,,,53.3002031,-6.5330076,806.245,0.23,0.622168035133576,-1.93102738387406,-0.42334712655595,-0.464705872681077,-0.465656970163686,0.018458227487238
159,VU University Amsterdam,Netherlands,30.4,48,35.3,70.2,63.2,45.9,23280,16.3,6%,2012,Europe,56,44,52.3334124,4.8657866,800.681,0.06,0.224263712031802,-0.012695303513962,0.479866373691466,0.385351216612018,-0.696870254989908,-0.271871177504453
162,Medical University of South Carolina,United States,43.9,23.9,38.9,56.6,87.8,45.8,,,,2012,North America,,,32.7845,-79.9467,748.037,,-0.108999907473342,1.7245306222399,1.16796289164806,0.737064182114326,-0.57744706803473,0.081435169372195
162,Wake Forest University,United States,36.4,17.2,21.6,86.1,49.1,45.8,7326,4.6,5%,2012,North America,51,49,36.134335,-80.2781152,748.037,0.05,0.589244209280221,0.628748433939615,-0.84004097493458,1.44263540105168,-1.1622121692508,0.249560677329248
164,Texas A&M University,United States,42.3,36,51.8,45.7,43.8,45.7,50657,21.4,9%,2012,North America,47,53,30.6185,-96.3365,748.037,0.09,0.266323202419522,0.68932651301962,0.191943948338675,0.673846328984001,1.11646059459194,-0.419096652919498
164,University of Reading,United Kingdom,36.9,75.1,38.6,55.4,31.6,45.7,12050,14.8,28%,2012,Europe,55,45,51.4414,-0.9418,698.496,0.28,0.518768408561261,-0.756356774613989,-0.270738074239944,-0.743621064360113,0.904922619907912,-0.034847156274746
166,Tel Aviv University,Israel,47.3,30.1,60.7,33,35,45.4,23977,24.4,4%,2012,Asia,,,32.1133,34.8044,794.796,0.04,0.2127376850686,0.756847910892069,0.346631288601191,1.13558329353436,2.00533656914899,-0.550399769099867
167,University of Illinois at Chicago,United States,53.3,27.2,43.9,43.3,38.6,45.2,24313,9.2,17%,2012,North America,53,47,41.8689891,-87.6485626,748.037,0.17,0.315373024768754,0.94559749078037,-0.023461789848197,1.07865893256584,1.3765389990085,0.236993440387686
168,RWTH Aachen University,Germany,36.1,67.1,25.1,67.2,61.8,45.1,37917,27.6,16%,2012,Europe,31,69,50.7791703,6.0672873,723.534,0.16,0.338012364129878,-0.255223068615679,0.385355652740346,-0.581518077471542,-0.527350521129798,0.387783321495482
169,Nanyang Technological University,Singapore,41.4,89.8,47.8,34.5,44.4,45,25028,16.2,33%,2012,Asia,48,52,1.3484104,103.6829797,746.753,0.33,0.190128510492453,-0.784925736018734,0.952526721357378,-1.22236881650451,1.64620467761035,-0.059670917160984
169,Paris Diderot University,France,23.3,70.7,18.7,88.9,-,45,27756,14.8,17%,2012,Europe,63,37,48.8283,2.3814,800.895,0.17,0.278896178445923,-0.94697985978843,0.413838398814754,-0.389973195939441,-1.85541305962732,0.104441965158954
169,Universite Catholique de Louvain,Belgium,29.2,72.5,34.7,65.5,30.8,45,28856,42,19%,2012,Europe,54,46,50.6697,4.6156,780.779,0.19,0.617497297424068,-1.25415148777714,-0.263112604825527,-0.259932045383241,0.329594180569388,-0.231176907883701
172,University of Miami,United States,45.7,30.3,23.3,70.3,-,44.8,15286,5.7,14%,2012,North America,50,50,25.7192,-80.2771,748.037,0.14,0.175484047553848,0.94860660686671,0.29633276501714,0.77445554274347,-0.836064972125194,0.668122457159877
173,Queens University,Canada,39.7,65,36.1,49.3,87.5,44.6,20488,22.1,10%,2012,North America,58,42,44.2253,-76.4951,695.607,0.1,-0.013827984366492,0.742747133852164,1.53206989940205,-0.95518463338007,-0.259901460183972,0.206630644026829
173,University of Auckland,New Zealand,28.3,92.9,35,55.7,76.6,44.6,29787,18.9,28%,2012,Oceania,54,46,-36.8484794,174.7717277,777.034,0.28,0.083356663904254,-0.831743457094603,1.58367507466181,-1.45750140092181,-0.355998956594219,-0.102472753738842
173,University of New South Wales,Australia,36.1,85.1,40.2,46.8,53.1,44.6,38309,25.9,33%,2012,Oceania,47,53,-33.9175828,151.2312402,771.256,0.33,0.231173985351507,-0.821248655201255,0.968832643393002,-0.997887002346762,0.741388346963259,-0.032963510662782
176,University of Dundee,United Kingdom,20.8,62.5,20.1,87.1,55.3,44.5,11628,15.3,25%,2012,Europe,60,40,56.4579675,-2.9821483,698.496,0.25,0.735235852074181,-0.572348555286235,-0.399076469039132,-0.466186710709274,-1.48501164465657,-0.098941452280579
177,University of Victoria,Canada,16.8,70.5,31.5,79.2,26.8,44.2,17581,21.5,11%,2012,North America,56,44,48.4620599,-123.3114198,695.607,0.11,1.00901245348213,-1.23907180546826,-1.0040423921177,-0.548549366604434,-0.363840560071218,-0.64154909973734
178,Technical University of Denmark,Denmark,31.9,65.2,24.1,66.8,95.7,44.1,9990,5,18%,2012,Europe,27,73,55.7854144,12.5202151,870.766,0.18,-0.077609355914299,-0.175905997806611,1.96853522086076,-0.183585158614267,-1.45145091883377,0.298725957319333
178,University of Sao Paulo,Brazil,61.7,22.9,58,18.8,33.3,44.1,81402,14.6,4%,2012,South America,48,52,-23.5614,-46.7308,457.96,0.04,0.571518338612724,2.61349743257578,-0.611478698827559,-0.141568965004553,2.78842593711175,0.09161785762967
180,University of Delaware,United States,26.4,29.8,37.2,66.7,98,43.8,19262,15.9,10%,2012,North America,56,44,39.6810328,-75.7540184,748.037,0.1,0.136199466191453,1.43729394322019,1.3518728956087,0.392041005783869,-1.53240406667997,-0.519662274471435
181,Goethe University Frankfurt,Germany,30.5,57.6,21.7,75.1,42.4,43.6,31861,9.3,15%,2012,Europe,60,40,50.11552,8.68417,723.534,0.15,0.790036014115512,-0.528199402890566,-0.474885005730786,-0.064587034628519,-0.545126853901393,0.200266699804954
181,University of Liverpool,United Kingdom,34.8,73.1,33.5,55.6,37.1,43.6,18815,13.6,30%,2012,Europe,52,48,53.4045857,-2.9645608,698.496,0.3,0.676758486514212,-0.642224682541737,-0.102243391349023,-0.733627774302178,0.631990564307446,0.054291199035569
181,University of Oslo,Norway,33.5,63.9,36.9,56.6,29,43.6,27139,18.8,18%,2012,Europe,,,59.94,10.7217,1080.593,0.18,0.341365028874424,-2.0906955903936,0.870964596469343,1.41435580302734,0.759248221820353,-0.170565369969806
184,Iowa State University,United States,32.8,28.3,30.1,70.4,49.2,43.4,29991,17.4,11%,2012,North America,44,56,42.0279101,-93.6446441,748.037,0.11,0.694208143137842,0.502791452411384,-0.30400663376758,0.96524855333113,-0.480071218080519,-0.112331524757749
185,University of Ottawa,Canada,38.9,49.6,34.8,54.8,36.9,43.2,36733,26.3,15%,2012,North America,60,40,45.4231,-75.6831,695.607,0.15,0.719108775899894,0.121621724545675,-0.306517672621384,0.072702412011573,0.669902525083848,0.065057972298373
186,Pompeu Fabra University,Spain,23.4,54.3,16.1,87.6,37.6,43.1,10901,18.3,13%,2012,Europe,59,41,41.379,2.1798,585.29,0.13,1.18060285774539,-0.218578291577882,-1.42792847247451,-0.52088968373327,-1.1144211942328,0.074820087368864
187,KTH Royal Institute of Technology,Sweden,40.9,82.1,39.5,34.1,100,43,12062,14.6,21%,2012,Europe,30,70,59.2016758,17.6203201,765.585,0.21,-0.223593279762623,0.412490205241303,2.7083937188903,-1.39927555081142,0.131865546030508,0.252346110252332
187,University of Tubingen,Germany,34.4,58.1,24.1,67.6,31,43,28327,38.9,12%,2012,Europe,58,42,48.5340595,9.0712444,723.534,0.12,0.888036233710791,-0.622516148234744,-0.641608030092251,0.011690446956812,0.120272670723765,0.265806230207759
189,University of Freiburg,Germany,35.7,55.6,18.7,67.8,81.8,42.9,26467,31.2,16%,2012,Europe,52,48,47.9959,7.85222,723.534,0.16,0.359405047766804,0.43102014868091,0.910070129819123,-0.373758571847395,-1.19449462691649,0.566392499524718
189,University of Western Australia,Australia,32.1,90,35.8,47.8,58.7,42.9,20851,20.7,27%,2012,Oceania,50,50,-31.9801,115.8179,771.256,0.27,0.357733213449542,-0.93498331364874,1.18236291915895,-1.23112314622137,0.440154213035441,-0.011668638400316
191,University of Bergen,Norway,29,73.5,26.6,65.2,42.1,42.8,11623,11.1,12%,2012,Europe,60,40,60.3689555,5.3501637,1080.593,0.12,0.36240892265985,-2.32694483070099,1.15394772334212,0.986790648667762,-0.086637068608429,0.055626540918626
192,University of Science and Technology of China,China,38.9,14.8,23.5,73.6,29.7,42.7,14290,7.9,2%,2012,Asia,,,31.839072,117.2642075,419.868,0.02,1.35745135775588,1.84219142235277,-2.26581334759418,0.149791067302815,-0.145847876484391,0.259167121517607
193,City University of Hong Kong,Hong Kong,30.2,61.6,35,57.4,50.1,42.6,10015,7.1,28%,2012,Asia,51,49,22.3376,114.1714,836.098,0.28,0.518278636387482,-0.666743696793998,0.660790597320568,0.151310123600857,0.13022340190483,-0.213605220919348
194,University of Konstanz,Germany,29,63.7,29.7,62.8,49.9,42.5,10930,59.1,12%,2012,Europe,54,46,47.66033,9.17582,723.534,0.12,0.715127701956548,-0.382605940251219,0.145569199396746,-0.414880492201197,-0.154276166520336,-0.077122062253145
195,Boston College,United States,26.5,41.4,18.9,83.5,24.2,42.4,13216,17.4,19%,2012,North America,54,46,42.3354481,-71.1681386,748.037,0.19,1.17269957733959,-0.664809692670741,-1.28973737558179,0.792554940562216,-0.598702084395494,0.025988354892836
196,Karlsruhe Institute of Technology,Germany,34.6,64.9,19.6,65.5,35.6,41.6,25294,24.6,16%,2012,Europe,26,74,49.1018438,8.4331256,723.534,0.16,0.938080075073948,-0.731840469322224,-0.381614030995565,-0.268075759510893,0.042872663582149,0.466716831299134
197,Georgia Health Sciences University,United States,49,32.1,14.2,63.5,40.7,41.5,,,,2012,North America,,,34.36594,-89.52536,748.037,,0.830435371715224,0.383224051539813,-0.415637316115686,0.987154956700296,0.044492700484135,1.07757979268309
197,Maastricht University,Netherlands,30.6,86.4,30.5,53.9,-,41.5,15626,18.9,48%,2012,Europe,56,44,50.8471,5.6864,800.681,0.48,0.284611587579645,-0.845370330033433,1.45277473774466,-1.05586515438182,-0.187928958951436,0.102766808462599
197,University of Leicester,United Kingdom,27.6,84.9,30.3,56.3,34.4,41.5,14541,13.4,35%,2012,Europe,54,46,52.6211,-1.1246,698.496,0.35,0.932124431664817,-1.14637364203254,-0.06709645342493,-1.14261175239917,0.529519105589148,-0.072146630782512
200,University of Twente,Netherlands,32.9,56.2,30.4,54.4,76.8,41.4,6631,12,26%,2012,Europe,37,63,52.2380139,6.8566761,800.681,0.26,0.36213830489448,0.200614069223263,1.3989931063462,-0.077139154555613,-0.45248269756267,0.068643139201048
